question,choices,mi_bits,idiolect_bits,ratio,geo_share,rho_q,idiolect_share,entropy_bits,cond_entropy_bits,var_geo,var_idiolect,var_noise,text
7,3,0.049107547328989976,0.15892491178048412,0.3089984243428119,0.23605714002134556,0.2379285693785171,0.33902173314911804,1.2796548894068491,1.230547342077859,0.016854433580792305,0.29151051210060713,0.5683473778134498,coupon
35,4,0.03748169969868401,0.12532321441721048,0.2990802611709638,0.23022462130352062,0.2021047194141752,0.2437888163717139,1.6264330032713739,1.5889513035726897,0.009858584636788424,0.17683160604999903,0.5485158839693023,"the final consonant in ""garage"""
48,2,0.022799676822518537,0.07849959101757174,0.29044325616186895,0.22507247395420285,0.13868284973539496,0.11410800524343871,0.8529292385923151,0.8301295617697966,0.007449802055639063,0.025812563273744052,0.2003991141513005,umbrella
22,2,0.019472423530333655,0.07773177774517737,0.25050788873205415,0.20032491677126107,0.13558115145921032,0.10902928172405006,0.9220048680174646,0.9025324444871308,0.0034347609563552687,0.01362587853133612,0.11134860828425919,poem
57,3,0.021211032292956605,0.08515662702832864,0.2490825791620473,0.19941241941677343,0.14404253944419315,0.12316013003620302,1.2589362237922546,1.237725191499298,0.008021790077645016,0.05829061578364335,0.4150006657902619,Forget the nice clothes anymore (referring to babies eating messily after a certain age)
30,2,0.023017938261111145,0.09809663350852459,0.23464554733278273,0.19005094040122678,0.1757045244852942,0.1838000784623311,0.5404353478730005,0.5174174096118893,0.021722402522287937,0.1188723076140894,0.527875553478101,"the ""s"" in ""anniversary"""
114,3,0.03152695201816319,0.15805988486968114,0.1994620712532902,0.16629293750395702,0.24117616020457663,0.348447263422138,1.1962392224870402,1.164712270468877,0.023310430422415034,0.34494246444932963,0.6449992015049747,citizen
113,3,0.0343446116034498,0.17523329557019357,0.19599364088711274,0.16387515299975758,0.2544073054804397,0.3882163729013779,1.3264362189984256,1.2920916073949757,0.023471557978468185,0.35536744406621484,0.5600175547949539,amphitheater
116,3,0.02557966115476075,0.13729323852714453,0.1863140634540669,0.15705289955983132,0.21487783580117503,0.2759107498429827,1.0775987531167222,1.0520190919619616,0.016441072836343475,0.26556386901247653,0.6969353056793597,"How do you pronounce the -sp- sequence in ""thespian"" (the word meaning ""actor"")?"
33,4,0.03746898945318338,0.25415348908782226,0.1474266184094606,0.12848457238496033,0.29898915837183976,0.5384858454711624,1.7756150049351993,1.738146015482016,0.03062527429677156,0.9347900341631771,0.8011702367057033,"the ""s"" in ""chromosome"""
